experiment,epoch,image_index,ground_truth,target,landscape_split,bn_mode,target_layer,epsilon_alpha,epsilon_beta,lambda_min,lambda_max,anisotropy,center_prediction,center_confidence,center_target_probability,perturbed_prediction,perturbed_confidence,perturbed_target_probability,prediction_unchanged,center_correct,perturbed_correct,signed_cosine,signed_cosine_distance,magnitude_cosine,magnitude_cosine_distance,magnitude_pearson,relative_l1,top_k_overlap
sgd_no_momentum,150,8,3,3,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.940253496170044,0.940253496170044,3,0.9401934146881104,0.9401934146881104,1,1,1,0.9999124871350039,8.751286499608657e-05,0.9999124871350039,8.751286499608657e-05,0.999323531644885,0.013773658312857151,0.9245283018867925
sgd_no_momentum,150,8,3,3,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.940253496170044,0.940253496170044,3,0.9085474014282227,0.9085474014282227,1,1,1,0.9996960088098558,0.00030399119014423714,0.9996960088098558,0.00030399119014423714,0.9976523939489224,0.02264517731964588,0.8545454545454545
sgd_no_momentum,150,8,3,3,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.940253496170044,0.940253496170044,3,0.9650931358337402,0.9650931358337402,1,1,1,0.9996044368800552,0.0003955631199448195,0.9996044368800552,0.0003955631199448195,0.9968794805758775,0.02609030343592167,0.8378378378378378
sgd_no_momentum,150,9,1,1,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.5514301061630249,0.5514301061630249,9,0.5222470164299011,0.4726931154727936,0,1,0,0.9997001619790179,0.00029983802098210166,0.9997001619790179,0.00029983802098210166,0.998160285587487,0.01802635006606579,0.9245283018867925
sgd_no_momentum,150,9,1,1,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.5514301061630249,0.5514301061630249,1,0.6591203808784485,0.6591203808784485,1,1,1,0.9997799588053751,0.00022004119462493144,0.9997799588053751,0.00022004119462493144,0.9988712582525685,0.02168431133031845,0.9615384615384616
sgd_no_momentum,150,9,1,1,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.5514301061630249,0.5514301061630249,1,0.6842364072799683,0.6842364072799683,1,1,1,0.9996185803720558,0.0003814196279442461,0.9996185803720558,0.0003814196279442461,0.9984645831306821,0.03157443180680275,0.9065420560747663
sgd_no_momentum,150,9,1,1,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.5514301061630249,0.5514301061630249,9,0.5889374017715454,0.4061385989189148,0,1,0,0.9992329468863993,0.0007670531136007019,0.9992329468863993,0.0007670531136007019,0.9967635407206614,0.03606515750288963,0.9428571428571428
sgd_no_momentum,150,10,0,0,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,0,0.9881148338317871,0.9881148338317871,0,0.9886442422866821,0.9886442422866821,1,1,1,0.9997738187763107,0.0002261812236893368,0.9997738187763107,0.0002261812236893368,0.9984584399055977,0.016627851873636246,0.9615384615384616
sgd_no_momentum,150,10,0,0,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,0,0.9881148338317871,0.9881148338317871,0,0.9864602088928223,0.9864602088928223,1,1,1,0.9996819915696589,0.00031800843034113235,0.9996819915696589,0.00031800843034113235,0.9982131599758293,0.02077331766486168,1.0
sgd_no_momentum,150,10,0,0,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,0,0.9881148338317871,0.9881148338317871,0,0.9890003204345703,0.9890003204345703,1,1,1,0.9998292173957508,0.00017078260424918668,0.9998292173957508,0.00017078260424918668,0.9985592424236567,0.016130125150084496,0.9065420560747663
sgd_no_momentum,150,10,0,0,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,0,0.9881148338317871,0.9881148338317871,0,0.9834040999412537,0.9834040999412537,1,1,1,0.9995476505904582,0.0004523494095417524,0.9995476505904582,0.0004523494095417524,0.9974025047808772,0.025348074734210968,0.8888888888888888
sgd_no_momentum,150,11,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9982956051826477,0.9982956051826477,9,0.9980239868164062,0.9980239868164062,1,1,1,0.9999726585882134,2.7341411786618863e-05,0.9999726585882134,2.7341411786618863e-05,0.9997695952555302,0.008727196604013443,0.9428571428571428
sgd_no_momentum,150,11,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9982956051826477,0.9982956051826477,9,0.9983152151107788,0.9983152151107788,1,1,1,0.9999215910657265,7.840893427346618e-05,0.9999215910657265,7.840893427346618e-05,0.999462861371184,0.014383492060005665,0.9065420560747663
sgd_no_momentum,150,11,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9982956051826477,0.9982956051826477,9,0.998394787311554,0.998394787311554,1,1,1,0.9999266374298577,7.336257014234349e-05,0.9999266374298577,7.336257014234349e-05,0.9991390908862112,0.011316735297441483,0.8888888888888888
sgd_no_momentum,150,11,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9982956051826477,0.9982956051826477,9,0.9982045888900757,0.9982045888900757,1,1,1,0.9999093631441237,9.063685587629156e-05,0.9999093631441237,9.063685587629156e-05,0.9990605715455539,0.012656661681830883,0.8545454545454545
sgd_no_momentum,150,12,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.40320032835006714,0.40320032835006714,5,0.5646358728408813,0.5646358728408813,1,1,1,0.9993463376841555,0.0006536623158445165,0.9993463376841555,0.0006536623158445165,0.997075886315677,0.033281490206718445,0.8545454545454545
sgd_no_momentum,150,12,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.40320032835006714,0.40320032835006714,4,0.3657134473323822,0.27178552746772766,0,1,0,0.9991350415806355,0.0008649584193645143,0.9991350415806355,0.0008649584193645143,0.9967312287272405,0.039662014693021774,0.8888888888888888
sgd_no_momentum,150,12,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.40320032835006714,0.40320032835006714,5,0.38872817158699036,0.38872817158699036,1,1,1,0.9995183501309806,0.0004816498690194404,0.9995183501309806,0.0004816498690194404,0.9979051641899763,0.030511656776070595,0.8214285714285714
sgd_no_momentum,150,12,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.40320032835006714,0.40320032835006714,5,0.4551105201244354,0.4551105201244354,1,1,1,0.9991203585091967,0.000879641490803329,0.9991203585091967,0.000879641490803329,0.9960146588189677,0.04017835482954979,0.8053097345132744
sgd_no_momentum,150,13,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,7,0.9988023042678833,0.9988023042678833,7,0.9987562894821167,0.9987562894821167,1,1,1,0.9998967893031748,0.00010321069682517336,0.9998967893031748,0.00010321069682517336,0.9994707552533875,0.012318520806729794,0.9615384615384616
sgd_no_momentum,150,13,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,7,0.9988023042678833,0.9988023042678833,7,0.9989232420921326,0.9989232420921326,1,1,1,0.9999722329861553,2.7767013844659516e-05,0.9999722329861553,2.7767013844659516e-05,0.999879637352604,0.005626024212688208,1.0
sgd_no_momentum,150,13,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,7,0.9988023042678833,0.9988023042678833,7,0.9988406300544739,0.9988406300544739,1,1,1,0.9998654397672533,0.00013456023274671658,0.9998654397672533,0.00013456023274671658,0.9991824861099985,0.015245547518134117,0.9065420560747663
sgd_no_momentum,150,13,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,7,0.9988023042678833,0.9988023042678833,7,0.9988307356834412,0.9988307356834412,1,1,1,0.9998056721494969,0.00019432785050310653,0.9998056721494969,0.00019432785050310653,0.9988928242737397,0.018321208655834198,0.9065420560747663
sgd_no_momentum,150,14,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9929353594779968,0.9929353594779968,9,0.9944891929626465,0.9944891929626465,1,1,1,0.9998757635471047,0.00012423645289527663,0.9998757635471047,0.00012423645289527663,0.9988923676459318,0.01371417474001646,0.8715596330275229
sgd_no_momentum,150,14,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9929353594779968,0.9929353594779968,9,0.9900079965591431,0.9900079965591431,1,1,1,0.999765126787083,0.00023487321291704166,0.999765126787083,0.00023487321291704166,0.998133699277961,0.01940494403243065,0.8888888888888888
sgd_no_momentum,150,14,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9929353594779968,0.9929353594779968,9,0.9958423972129822,0.9958423972129822,1,1,1,0.9996193465594749,0.00038065344052506944,0.9996193465594749,0.00038065344052506944,0.9957289772088771,0.021548166871070862,0.8214285714285714
sgd_no_momentum,150,14,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9929353594779968,0.9929353594779968,9,0.9870020151138306,0.9870020151138306,1,1,1,0.9995945326956641,0.0004054673043358825,0.9995945326956641,0.0004054673043358825,0.9960870542710248,0.022449178621172905,0.8053097345132744
sgd_no_momentum,150,16,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.996635377407074,0.996635377407074,5,0.9965839385986328,0.9965839385986328,1,1,1,0.9999761710736126,2.382892638741474e-05,0.9999761710736126,2.382892638741474e-05,0.9998717330411933,0.007387274876236916,0.9805825242718447
sgd_no_momentum,150,16,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.996635377407074,0.996635377407074,5,0.9957822561264038,0.9957822561264038,1,1,1,0.9999471973604959,5.2802639504134774e-05,0.9999471973604959,5.2802639504134774e-05,0.9996901197079664,0.009678535163402557,0.9245283018867925
sgd_no_momentum,150,16,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.996635377407074,0.996635377407074,5,0.9974790215492249,0.9974790215492249,1,1,1,0.9996811743206214,0.000318825679378576,0.9996811743206214,0.000318825679378576,0.9985522946581226,0.025112129747867584,0.9065420560747663
sgd_no_momentum,150,16,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.996635377407074,0.996635377407074,5,0.9948431253433228,0.9948431253433228,1,1,1,0.9995839604873329,0.00041603951266711015,0.9995839604873329,0.00041603951266711015,0.9982800205565684,0.029655877500772476,0.8715596330275229
sgd_no_momentum,150,17,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.45507535338401794,0.44336575269699097,3,0.7078485488891602,0.22414124011993408,1,0,0,0.9980544357929575,0.001945564207042505,0.9980544357929575,0.001945564207042505,0.9964189928835633,0.06787163019180298,0.9065420560747663
sgd_no_momentum,150,17,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.45507535338401794,0.44336575269699097,7,0.42772114276885986,0.42772114276885986,0,0,1,0.9975870307203142,0.002412969279685817,0.9975870307203142,0.002412969279685817,0.9949438499121683,0.071424201130867,0.8053097345132744
sgd_no_momentum,150,17,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.45507535338401794,0.44336575269699097,3,0.5858011245727539,0.25507983565330505,1,0,0,0.9940924043034173,0.005907595696582724,0.9940924043034173,0.005907595696582724,0.9905476458046063,0.11875676363706589,0.8715596330275229
sgd_no_momentum,150,17,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.45507535338401794,0.44336575269699097,7,0.6694208383560181,0.6694208383560181,0,0,1,0.9966800054907718,0.0033199945092281524,0.9966800054907718,0.0033199945092281524,0.9942806562516563,0.0927983820438385,0.9065420560747663
sgd_no_momentum,150,22,4,4,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,4,0.6077485680580139,0.6077485680580139,4,0.6087819337844849,0.6087819337844849,1,1,1,0.9991978142722581,0.0008021857277419331,0.9991978142722581,0.0008021857277419331,0.9956373684302582,0.04023372009396553,0.9245283018867925
sgd_no_momentum,150,22,4,4,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,4,0.6077485680580139,0.6077485680580139,4,0.5239666700363159,0.5239666700363159,1,1,1,0.9987469589736878,0.001253041026312185,0.9987469589736878,0.001253041026312185,0.9931514813027825,0.04743308946490288,0.8378378378378378
sgd_no_momentum,150,22,4,4,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,4,0.6077485680580139,0.6077485680580139,4,0.5284826159477234,0.5284826159477234,1,1,1,0.9977132084159323,0.002286791584067749,0.9977132084159323,0.002286791584067749,0.9949116097844592,0.06764278560876846,0.9615384615384616
sgd_no_momentum,150,22,4,4,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,4,0.6077485680580139,0.6077485680580139,4,0.657148003578186,0.657148003578186,1,1,1,0.9991393813255124,0.0008606186744876121,0.9991393813255124,0.0008606186744876121,0.997342224297501,0.04196974262595177,0.9615384615384616
sgd_no_momentum,150,25,2,2,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,2,0.930606484413147,0.930606484413147,2,0.9492151141166687,0.9492151141166687,1,1,1,0.999449703025044,0.0005502969749560105,0.999449703025044,0.0005502969749560105,0.9961158985360321,0.028754601255059242,0.9245283018867925
sgd_no_momentum,150,25,2,2,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,2,0.930606484413147,0.930606484413147,2,0.883850634098053,0.883850634098053,1,1,1,0.9996103160828486,0.0003896839171514399,0.9996103160828486,0.0003896839171514399,0.9972934894330636,0.02570015750825405,0.8888888888888888
sgd_no_momentum,150,25,2,2,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,2,0.930606484413147,0.930606484413147,2,0.8750224113464355,0.8750224113464355,1,1,1,0.9988604198940918,0.0011395801059082,0.9988604198940918,0.0011395801059082,0.9921643347688234,0.041609201580286026,0.7739130434782608
