experiment,epoch,image_index,ground_truth,target,landscape_split,bn_mode,target_layer,epsilon_alpha,epsilon_beta,lambda_min,lambda_max,anisotropy,center_prediction,center_confidence,center_target_probability,perturbed_prediction,perturbed_confidence,perturbed_target_probability,prediction_unchanged,center_correct,perturbed_correct,signed_cosine,signed_cosine_distance,magnitude_cosine,magnitude_cosine_distance,magnitude_pearson,relative_l1,top_k_overlap
sgd_nesterov,150,11,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,9,0.996954083442688,0.996954083442688,9,0.9969115853309631,0.9969115853309631,1,1,1,0.9999485364926551,5.146350734486216e-05,0.9999485364926551,5.146350734486216e-05,0.9999180945348561,0.011367378756403923,1.0
sgd_nesterov,150,11,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,9,0.996954083442688,0.996954083442688,9,0.9967933297157288,0.9967933297157288,1,1,1,0.9999783342139638,2.1665786036240142e-05,0.9999783342139638,2.1665786036240142e-05,0.9999605571127608,0.007828076370060444,0.9615384615384616
sgd_nesterov,150,11,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,9,0.996954083442688,0.996954083442688,9,0.9970274567604065,0.9970274567604065,1,1,1,0.9999589926072336,4.100739276635679e-05,0.9999589926072336,4.100739276635679e-05,0.999938021071386,0.011614921502768993,0.9615384615384616
sgd_nesterov,150,12,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.5288317799568176,0.19941869378089905,7,0.578764796257019,0.19376039505004883,1,0,0,0.999765730792773,0.0002342692072270225,0.999765730792773,0.0002342692072270225,0.9996679003523317,0.026159226894378662,0.9428571428571428
sgd_nesterov,150,12,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.5288317799568176,0.19941869378089905,7,0.4715501666069031,0.20823851227760315,1,0,0,0.9996594690703333,0.0003405309296666825,0.9996594690703333,0.0003405309296666825,0.9993283955762488,0.02883133664727211,0.9065420560747663
sgd_nesterov,150,12,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.5288317799568176,0.19941869378089905,7,0.5104588270187378,0.22935770452022552,1,0,0,0.999229846488299,0.000770153511700955,0.999229846488299,0.000770153511700955,0.9989214730083933,0.03869221732020378,1.0
sgd_nesterov,150,12,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.5288317799568176,0.19941869378089905,7,0.5519155263900757,0.17010526359081268,1,0,0,0.9992405003287071,0.0007594996712928515,0.9992405003287071,0.0007594996712928515,0.9990284038629412,0.04037420079112053,0.9805825242718447
sgd_nesterov,150,13,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.8420771956443787,0.8420771956443787,7,0.8315474390983582,0.8315474390983582,1,1,1,0.997633150070679,0.0023668499293210132,0.997633150070679,0.0023668499293210132,0.9932794211030546,0.0636855810880661,0.7
sgd_nesterov,150,13,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.8420771956443787,0.8420771956443787,7,0.8291159272193909,0.8291159272193909,1,1,1,0.9990282311751986,0.0009717688248014333,0.9990282311751986,0.0009717688248014333,0.997028598140464,0.045853111892938614,0.7739130434782608
sgd_nesterov,150,13,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.8420771956443787,0.8420771956443787,7,0.8236854672431946,0.8236854672431946,1,1,1,0.9962439923890549,0.003756007610945078,0.9962439923890549,0.003756007610945078,0.9883547362868105,0.08585603535175323,0.3783783783783784
sgd_nesterov,150,13,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.8420771956443787,0.8420771956443787,7,0.8472248315811157,0.8472248315811157,1,1,1,0.9902263670352789,0.009773632964721113,0.9902263670352789,0.009773632964721113,0.9715021893976264,0.13840138912200928,0.4068965517241379
sgd_nesterov,150,14,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,9,0.9644408226013184,0.9644408226013184,9,0.9680297374725342,0.9680297374725342,1,1,1,0.9997788282512657,0.00022117174873426126,0.9997788282512657,0.00022117174873426126,0.9996759171732592,0.021755322813987732,0.9805825242718447
sgd_nesterov,150,14,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,9,0.9644408226013184,0.9644408226013184,9,0.9612334966659546,0.9612334966659546,1,1,1,0.9998528620414131,0.00014713795858689593,0.9998528620414131,0.00014713795858689593,0.9997993496631025,0.01779966615140438,1.0
sgd_nesterov,150,14,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,9,0.9644408226013184,0.9644408226013184,9,0.9619077444076538,0.9619077444076538,1,1,1,0.9999798197483203,2.018025167971338e-05,0.9999798197483203,2.018025167971338e-05,0.9999559793115456,0.006306965835392475,1.0
sgd_nesterov,150,14,9,9,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,9,0.9644408226013184,0.9644408226013184,9,0.9670833945274353,0.9670833945274353,1,1,1,0.9999446162757374,5.538372426261429e-05,0.9999446162757374,5.538372426261429e-05,0.9998918365761742,0.010079559870064259,0.9805825242718447
sgd_nesterov,150,16,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,5,0.9048601984977722,0.9048601984977722,5,0.9092369079589844,0.9092369079589844,1,1,1,0.9999524514320521,4.7548567947863773e-05,0.9999524514320521,4.7548567947863773e-05,0.9999293549465222,0.011821421794593334,0.9615384615384616
sgd_nesterov,150,16,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,5,0.9048601984977722,0.9048601984977722,5,0.8945047855377197,0.8945047855377197,1,1,1,0.9999881864106106,1.1813589389397805e-05,0.9999881864106106,1.1813589389397805e-05,0.9999852064354915,0.00682225963100791,1.0
sgd_nesterov,150,16,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,5,0.9048601984977722,0.9048601984977722,5,0.9174718260765076,0.9174718260765076,1,1,1,0.9997803458821768,0.0002196541178232092,0.9997803458821768,0.0002196541178232092,0.9997090089986512,0.028310861438512802,0.9428571428571428
sgd_nesterov,150,16,5,5,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,5,0.9048601984977722,0.9048601984977722,5,0.8833619356155396,0.8833619356155396,1,1,1,0.9997595949691793,0.00024040503082067843,0.9997595949691793,0.00024040503082067843,0.9997585030037824,0.030557001009583473,1.0
sgd_nesterov,150,17,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.8411287069320679,0.8411287069320679,7,0.8331828117370605,0.8331828117370605,1,1,1,0.99983404999536,0.0001659500046400364,0.99983404999536,0.0001659500046400364,0.9996333129745006,0.020007112994790077,0.9428571428571428
sgd_nesterov,150,17,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.8411287069320679,0.8411287069320679,7,0.8425608277320862,0.8425608277320862,1,1,1,0.9998393773635585,0.00016062263644145425,0.9998393773635585,0.00016062263644145425,0.9996238465257454,0.019504616037011147,1.0
sgd_nesterov,150,17,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.8411287069320679,0.8411287069320679,7,0.8242319822311401,0.8242319822311401,1,1,1,0.9993268690541129,0.0006731309458870571,0.9993268690541129,0.0006731309458870571,0.998363343032878,0.03339695185422897,0.9615384615384616
sgd_nesterov,150,17,7,7,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,7,0.8411287069320679,0.8411287069320679,7,0.8541037440299988,0.8541037440299988,1,1,1,0.9996524399654061,0.00034756003459390783,0.9996524399654061,0.00034756003459390783,0.9991119320928229,0.024670450016856194,1.0
sgd_nesterov,150,22,4,4,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.5189898610115051,0.0985323041677475,6,0.48066049814224243,0.09920065104961395,1,0,0,0.999728242429028,0.0002717575709719755,0.999728242429028,0.0002717575709719755,0.9994488308405701,0.021828321740031242,0.9245283018867925
sgd_nesterov,150,22,4,4,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.5189898610115051,0.0985323041677475,6,0.5394770503044128,0.10177448391914368,1,0,0,0.9993535175234373,0.0006464824765627375,0.9993535175234373,0.0006464824765627375,0.9986889498815608,0.03383738175034523,0.9428571428571428
sgd_nesterov,150,22,4,4,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.5189898610115051,0.0985323041677475,6,0.5753897428512573,0.0780530497431755,1,0,0,0.9996768714505003,0.00032312854949967384,0.9996768714505003,0.00032312854949967384,0.9993886547778833,0.02431134507060051,0.9428571428571428
sgd_nesterov,150,22,4,4,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,6,0.5189898610115051,0.0985323041677475,6,0.44101041555404663,0.13002941012382507,1,0,0,0.9996137853097662,0.0003862146902338104,0.9996137853097662,0.0003862146902338104,0.9992212289042557,0.02778918854892254,0.9428571428571428
sgd_nesterov,150,25,2,2,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,2,0.7636433839797974,0.7636433839797974,2,0.78782057762146,0.78782057762146,1,1,1,0.9999182253075843,8.177469241565927e-05,0.9999182253075843,8.177469241565927e-05,0.9998353156712142,0.013300108723342419,1.0
sgd_nesterov,150,25,2,2,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,2,0.7636433839797974,0.7636433839797974,2,0.742246687412262,0.742246687412262,1,1,1,0.9997664013624751,0.00023359863752492327,0.9997664013624751,0.00023359863752492327,0.999635249598018,0.018687041476368904,0.9805825242718447
sgd_nesterov,150,25,2,2,test_Z,match_landscape,last_conv2d,0.10000000000000009,0.10000000000000009,1.8994209183599533,2.4906042204950194,1.3112439672642549,2,0.7636433839797974,0.7636433839797974,2,0.8058961033821106,0.8058961033821106,1,1,1,0.9997990674957843,0.00020093250421571174,0.9997990674957843,0.00020093250421571174,0.9995670400381075,0.021963434293866158,0.9615384615384616
