experiment,epoch,image_index,ground_truth,center_prediction,center_confidence,center_correct,lambda_min,lambda_max,anisotropy,mean_magnitude_cosine_distance,max_magnitude_cosine_distance,mean_signed_cosine_distance,max_signed_cosine_distance,prediction_stability
sgd_nesterov,150,17,7,7,0.8411287069320679,1,1.8994209183599533,2.4906042204950194,1.3112439672642549,0.007481806776931665,0.008234458541993561,0.01011929578113585,0.010962039320456696,1.0
sgd_nesterov,150,22,4,6,0.5189898610115051,0,1.8994209183599533,2.4906042204950194,1.3112439672642549,0.01249362430424128,0.018547551713076316,0.01520093697276173,0.022772238433369618,1.0
sgd_nesterov,150,25,2,2,0.7636433839797974,1,1.8994209183599533,2.4906042204950194,1.3112439672642549,0.008878177852480573,0.010275746867425273,0.010737943973038622,0.012999462990284427,1.0
sgd_nesterov,150,26,4,4,0.6953972578048706,1,1.8994209183599533,2.4906042204950194,1.3112439672642549,0.015238313947753768,0.027159370529178717,0.019857072220480526,0.03724120814873144,1.0
sgd_nesterov,150,35,2,3,0.3756871223449707,0,1.8994209183599533,2.4906042204950194,1.3112439672642549,0.013306880550951528,0.015920043514272453,0.017278831203640904,0.022292112356275817,1.0
sgd_nesterov,300,0,3,3,0.9985817670822144,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.049858652828768085,0.05363411234009696,0.06937613058948403,0.07565512197437008,1.0
sgd_nesterov,300,1,8,8,0.999721348285675,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.058349783485702134,0.06421349157298373,0.0827974353777679,0.09294037218838958,1.0
sgd_nesterov,300,2,8,8,0.5585370659828186,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.06399404149379687,0.0737090496428312,0.09163403435437617,0.10538763538867624,0.5
sgd_nesterov,300,3,0,0,0.9221565127372742,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.07362540800095502,0.09608678445881125,0.10423256199191966,0.13836071517123494,1.0
sgd_nesterov,300,4,6,6,0.9996182918548584,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.054774084163925124,0.06931346106660163,0.07710760907162692,0.091555764319731,1.0
sgd_nesterov,300,5,6,6,0.9951744675636292,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.03872008510226593,0.05352778282987092,0.04758408005884854,0.0632667258312235,1.0
sgd_nesterov,300,6,1,1,0.9654215574264526,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.07761875652496325,0.08958134111442606,0.11153099021855198,0.1347882429354863,1.0
sgd_nesterov,300,8,3,3,0.9992873072624207,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.07201035950377474,0.10368733494307236,0.11015057049078111,0.1453659571721987,1.0
sgd_nesterov,300,9,1,1,0.9655452370643616,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.07843937952133923,0.11923159514838222,0.11224829461569247,0.18060605759908788,1.0
sgd_nesterov,300,10,0,0,0.9997683167457581,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.06606579039113672,0.08871380567753795,0.09842872166220246,0.12978525747718161,1.0
sgd_nesterov,300,11,9,9,0.9991366267204285,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.06611505451891717,0.08758616943180408,0.09120892322738311,0.12207593126288585,1.0
sgd_nesterov,300,12,5,5,0.9966110587120056,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.06553041541733187,0.0782217752080161,0.09432448560362419,0.11058372526575766,1.0
sgd_nesterov,300,13,7,7,0.9994152784347534,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.07885850683155868,0.0975170617728679,0.11536144600924264,0.1329830753444059,1.0
sgd_nesterov,300,14,9,9,0.9990344047546387,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.05354819578808698,0.070811931403164,0.07226661336396265,0.09593279693212498,1.0
sgd_nesterov,300,16,5,5,0.9978995323181152,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.05333073314620049,0.06717288806870447,0.07527044392595811,0.09410039845959184,1.0
sgd_nesterov,300,17,7,7,0.9995680451393127,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.05718792422106872,0.07010179816356243,0.08475687445116337,0.10859403980576199,1.0
sgd_nesterov,300,22,4,4,0.737756073474884,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.07928682990378394,0.1059920433831435,0.11967945673540506,0.16341997112310935,0.75
sgd_nesterov,300,25,2,2,0.9495157599449158,1,2.7441205131925277,4.0756760490022845,1.485239452643651,0.06916082123115538,0.08795766035649755,0.10545214841566147,0.15512586636553327,1.0
sgd_nesterov,300,26,4,3,0.835159182548523,0,2.7441205131925277,4.0756760490022845,1.485239452643651,0.07182694337698498,0.10039562186655426,0.10129760094985693,0.13848403685460142,1.0
sgd_nesterov,300,35,2,3,0.6512659788131714,0,2.7441205131925277,4.0756760490022845,1.485239452643651,0.05718061538067479,0.06093963402110092,0.07942164838059382,0.08697602536473215,1.0
