experiment,epoch,image_index,ground_truth,target,landscape_split,bn_mode,n_steps,perturbation,epsilon_alpha,epsilon_beta,lambda_min,lambda_max,anisotropy,center_prediction,center_confidence,center_target_probability,perturbed_prediction,perturbed_confidence,perturbed_target_probability,prediction_unchanged,center_correct,perturbed_correct,center_ig_delta,perturbed_ig_delta,signed_cosine,signed_cosine_distance,magnitude_cosine,magnitude_cosine_distance,magnitude_pearson,relative_l1,top_k_overlap
sgd_no_momentum,150,6,1,1,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.787690281867981,0.787690281867981,1,0.9291552901268005,0.9291552901268005,1,1,1,-0.13085079193115234,-0.26857614517211914,0.9427894377002755,0.05721056229972454,0.962652405479103,0.037347594520896976,0.9400952008791337,0.2834223508834839,0.7435897435897436
sgd_no_momentum,150,6,1,1,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.787690281867981,0.787690281867981,1,0.7343079447746277,0.7343079447746277,1,1,1,-0.13085079193115234,-0.30271339416503906,0.9513988791463242,0.04860112085367585,0.9666605931048771,0.033339406895122936,0.9467397697909855,0.2815454304218292,0.6451612903225806
sgd_no_momentum,150,6,1,1,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.787690281867981,0.787690281867981,1,0.8964973092079163,0.8964973092079163,1,1,1,-0.13085079193115234,-0.2512974739074707,0.9548656225580054,0.045134377441994555,0.9685922845827993,0.031407715417200666,0.9502527799102944,0.24966032803058624,0.7435897435897436
sgd_no_momentum,150,8,3,3,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.940253496170044,0.940253496170044,3,0.946928858757019,0.946928858757019,1,1,1,-0.07799816131591797,-0.44887447357177734,0.9452249788825058,0.054775021117494216,0.9602846649212464,0.03971533507875358,0.9284469137633176,0.25586095452308655,0.6859504132231405
sgd_no_momentum,150,8,3,3,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.940253496170044,0.940253496170044,3,0.9401934146881104,0.9401934146881104,1,1,1,-0.07799816131591797,0.05688047409057617,0.9368511404875042,0.06314885951249583,0.9577409696703258,0.04225903032967415,0.923768175461667,0.28765174746513367,0.6062992125984252
sgd_no_momentum,150,8,3,3,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.940253496170044,0.940253496170044,3,0.9085474014282227,0.9085474014282227,1,1,1,-0.07799816131591797,0.11552000045776367,0.9322791756819823,0.06772082431801774,0.9474473264737447,0.052552673526255256,0.9076486962759395,0.3984522819519043,0.6062992125984252
sgd_no_momentum,150,8,3,3,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.940253496170044,0.940253496170044,3,0.9650931358337402,0.9650931358337402,1,1,1,-0.07799816131591797,-0.06252479553222656,0.929735048568734,0.07026495143126599,0.9511821384995038,0.04881786150049616,0.9111499297096322,0.27301254868507385,0.59375
sgd_no_momentum,150,9,1,1,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.5514301061630249,0.5514301061630249,9,0.5222470164299011,0.4726930856704712,0,1,0,0.2849898338317871,-0.885704517364502,0.9510481261222713,0.0489518738777287,0.962993038771931,0.03700696122806901,0.9479982392863752,0.28923913836479187,0.6721311475409836
sgd_no_momentum,150,9,1,1,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.5514301061630249,0.5514301061630249,1,0.6591203808784485,0.6591203808784485,1,1,1,0.2849898338317871,0.19356155395507812,0.9442405034740731,0.05575949652592693,0.9587505072295912,0.04124949277040879,0.9419252283605727,0.30976223945617676,0.5572519083969466
sgd_no_momentum,150,9,1,1,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.5514301061630249,0.5514301061630249,1,0.6842364072799683,0.6842364072799683,1,1,1,0.2849898338317871,-0.3409767150878906,0.9397073914210343,0.06029260857896568,0.9601744627144181,0.03982553728558191,0.9439447549265723,0.29268062114715576,0.5813953488372093
sgd_no_momentum,150,9,1,1,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,1,0.5514301061630249,0.5514301061630249,9,0.5889374017715454,0.4061386287212372,0,1,0,0.2849898338317871,0.19826936721801758,0.9625203945134784,0.03747960548652163,0.9731827909246906,0.02681720907530938,0.9624826349187819,0.25261080265045166,0.6721311475409836
sgd_no_momentum,150,10,0,0,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,0,0.9881148338317871,0.9881148338317871,0,0.9886442422866821,0.9886442422866821,1,1,1,0.21701478958129883,0.51242995262146,0.9605180551279213,0.03948194487207868,0.9700790784320303,0.02992092156796966,0.9511581389037841,0.24959774315357208,0.7288135593220338
sgd_no_momentum,150,10,0,0,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,0,0.9881148338317871,0.9881148338317871,0,0.9864602088928223,0.9864602088928223,1,1,1,0.21701478958129883,0.09916377067565918,0.9487994096783415,0.05120059032165847,0.9628403042090286,0.03715969579097145,0.9386701631810106,0.29738253355026245,0.6859504132231405
sgd_no_momentum,150,10,0,0,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,0,0.9881148338317871,0.9881148338317871,0,0.9890003204345703,0.9890003204345703,1,1,1,0.21701478958129883,0.45099592208862305,0.9575728349553004,0.042427165044699566,0.970037569940207,0.029962430059793044,0.9524672180991399,0.2911717891693115,0.6585365853658537
sgd_no_momentum,150,10,0,0,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,0,0.9881148338317871,0.9881148338317871,0,0.9834040999412537,0.9834040999412537,1,1,1,0.21701478958129883,-0.29653680324554443,0.9323299734859976,0.06767002651400245,0.949254790711365,0.05074520928863502,0.917788358269013,0.2876422107219696,0.632
sgd_no_momentum,150,11,9,9,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9982956051826477,0.9982956051826477,9,0.9980239868164062,0.9980239868164062,1,1,1,0.20233154296875,0.09235858917236328,0.9455519942112612,0.05444800578873876,0.9593801353233847,0.04061986467661527,0.9391349744712775,0.25706252455711365,0.6721311475409836
sgd_no_momentum,150,11,9,9,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9982956051826477,0.9982956051826477,9,0.9983152151107788,0.9983152151107788,1,1,1,0.20233154296875,-0.09982013702392578,0.9372279532805559,0.06277204671944414,0.957721561193493,0.042278438806506946,0.9362408436711224,0.29522472620010376,0.7288135593220338
sgd_no_momentum,150,11,9,9,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9982956051826477,0.9982956051826477,9,0.998394787311554,0.998394787311554,1,1,1,0.20233154296875,0.177490234375,0.9268187263262279,0.07318127367377214,0.9469523976506071,0.053047602349392875,0.9200290212004623,0.2791355550289154,0.7435897435897436
sgd_no_momentum,150,11,9,9,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9982956051826477,0.9982956051826477,9,0.9982045888900757,0.9982045888900757,1,1,1,0.20233154296875,-0.04004096984863281,0.9531837547962112,0.0468162452037888,0.9660033351621665,0.03399666483783348,0.9488296425405629,0.25740811228752136,0.7435897435897436
sgd_no_momentum,150,12,5,5,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.40320032835006714,0.40320032835006714,5,0.5646358728408813,0.5646358728408813,1,1,1,0.44155168533325195,0.675814151763916,0.9388679959135281,0.0611320040864719,0.9544583158283108,0.045541684171689245,0.9246658409683455,0.2567664086818695,0.6190476190476191
sgd_no_momentum,150,12,5,5,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.40320032835006714,0.40320032835006714,4,0.3657134473323822,0.27178552746772766,0,1,0,0.44155168533325195,-0.308072566986084,0.9243116767611894,0.07568832323881058,0.9431838962951452,0.05681610370485479,0.9013381960767085,0.2763858735561371,0.6190476190476191
sgd_no_momentum,150,12,5,5,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.40320032835006714,0.40320032835006714,5,0.38872817158699036,0.38872817158699036,1,1,1,0.44155168533325195,0.40813589096069336,0.9130531398395081,0.08694686016049191,0.9515877191548769,0.04841228084512306,0.9166263433119111,0.3012234568595886,0.5692307692307692
sgd_no_momentum,150,12,5,5,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.40320032835006714,0.40320032835006714,5,0.4551105201244354,0.4551105201244354,1,1,1,0.44155168533325195,0.05871295928955078,0.9161097144922583,0.08389028550774169,0.9360561880700208,0.06394381192997922,0.8904447911453588,0.2964704632759094,0.5813953488372093
sgd_no_momentum,150,13,7,7,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,7,0.9988023042678833,0.9988023042678833,7,0.9987562894821167,0.9987562894821167,1,1,1,0.49768829345703125,-0.643742561340332,0.9458755880769666,0.05412441192303341,0.9655625971170739,0.03443740288292607,0.9412976643817346,0.2512872517108917,0.7435897435897436
sgd_no_momentum,150,13,7,7,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,7,0.9988023042678833,0.9988023042678833,7,0.9989232420921326,0.9989232420921326,1,1,1,0.49768829345703125,0.41463470458984375,0.949672625523814,0.05032737447618596,0.963850004498835,0.036149995501165044,0.9371379486255017,0.2626771032810211,0.7
sgd_no_momentum,150,13,7,7,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,7,0.9988023042678833,0.9988023042678833,7,0.9988406300544739,0.9988406300544739,1,1,1,0.49768829345703125,-0.04588031768798828,0.9523838998656176,0.047616100134382444,0.9660675372984935,0.033932462701506516,0.943217408866676,0.2490951418876648,0.7435897435897436
sgd_no_momentum,150,13,7,7,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,7,0.9988023042678833,0.9988023042678833,7,0.9988307356834412,0.9988307356834412,1,1,1,0.49768829345703125,0.6328592300415039,0.9552518115307697,0.04474818846923034,0.9671783653547168,0.032821634645283204,0.943252961597902,0.24148879945278168,0.7
sgd_no_momentum,150,14,9,9,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9929353594779968,0.9929353594779968,9,0.9944891929626465,0.9944891929626465,1,1,1,0.1344776153564453,0.1964435577392578,0.9724995613502557,0.027500438649744274,0.9787950497165651,0.021204950283434942,0.9704346194280673,0.21586450934410095,0.7435897435897436
sgd_no_momentum,150,14,9,9,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9929353594779968,0.9929353594779968,9,0.9900079965591431,0.9900079965591431,1,1,1,0.1344776153564453,0.041599273681640625,0.9667710439319104,0.03322895606808962,0.9766286387202402,0.023371361279759806,0.9675691738118409,0.2388785034418106,0.7435897435897436
sgd_no_momentum,150,14,9,9,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9929353594779968,0.9929353594779968,9,0.9958423972129822,0.9958423972129822,1,1,1,0.1344776153564453,0.07491493225097656,0.9622528197693657,0.03774718023063428,0.9746253214339105,0.025374678566089548,0.9646573970791773,0.24046580493450165,0.7288135593220338
sgd_no_momentum,150,14,9,9,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,9,0.9929353594779968,0.9929353594779968,9,0.9870020151138306,0.9870020151138306,1,1,1,0.1344776153564453,-0.12221622467041016,0.9774706664279287,0.02252933357207132,0.9823261419592823,0.01767385804071775,0.9752696883248612,0.20181900262832642,0.7586206896551724
sgd_no_momentum,150,16,5,5,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.996635377407074,0.996635377407074,5,0.9965839385986328,0.9965839385986328,1,1,1,0.5199365615844727,-0.12645626068115234,0.9369769736199015,0.06302302638009849,0.9548398790146247,0.04516012098537525,0.9297016270119453,0.31554853916168213,0.5692307692307692
sgd_no_momentum,150,16,5,5,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.996635377407074,0.996635377407074,5,0.9957822561264038,0.9957822561264038,1,1,1,0.5199365615844727,0.40962696075439453,0.9332077333004177,0.06679226669958227,0.953984467948449,0.046015532051550956,0.9270775125966608,0.31359967589378357,0.6062992125984252
sgd_no_momentum,150,16,5,5,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.996635377407074,0.996635377407074,5,0.9974790215492249,0.9974790215492249,1,1,1,0.5199365615844727,0.13588428497314453,0.9393982451783965,0.06060175482160346,0.9579146687902403,0.04208533120975966,0.9356190023454435,0.30248457193374634,0.632
sgd_no_momentum,150,16,5,5,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,5,0.996635377407074,0.996635377407074,5,0.9948431253433228,0.9948431253433228,1,1,1,0.5199365615844727,-0.3743629455566406,0.9277126214480615,0.07228737855193845,0.9514988617098652,0.048501138290134804,0.9211675753039735,0.2896333336830139,0.5454545454545454
sgd_no_momentum,150,17,7,7,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.45507535338401794,0.44336575269699097,3,0.7078485488891602,0.22414124011993408,1,0,0,-0.6021866798400879,-0.42536115646362305,0.9510557563610615,0.048944243638938456,0.9639105497790753,0.03608945022092469,0.9381370890694046,0.2451031655073166,0.7142857142857143
sgd_no_momentum,150,17,7,7,test_Z,match_landscape,50,minus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.45507535338401794,0.44336575269699097,7,0.42772114276885986,0.42772114276885986,0,0,1,-0.6021866798400879,0.008275032043457031,0.95119847634034,0.04880152365965995,0.963626421638888,0.03637357836111199,0.9386688474504545,0.24847036600112915,0.7142857142857143
sgd_no_momentum,150,17,7,7,test_Z,match_landscape,50,plus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.45507535338401794,0.44336575269699097,3,0.5858011245727539,0.25507983565330505,1,0,0,-0.6021866798400879,-0.2382807731628418,0.9477072151748982,0.0522927848251018,0.9603720844955358,0.039627915504464206,0.9320416538108005,0.27092424035072327,0.6451612903225806
sgd_no_momentum,150,17,7,7,test_Z,match_landscape,50,minus_d2,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,3,0.45507535338401794,0.44336575269699097,7,0.6694208383560181,0.6694208383560181,0,0,1,-0.6021866798400879,-0.5099515914916992,0.9607406615334937,0.03925933846650631,0.9713369741991251,0.028663025800874875,0.9509976133243528,0.22688329219818115,0.7142857142857143
sgd_no_momentum,150,22,4,4,test_Z,match_landscape,50,plus_d1,0.10000000000000009,0.10000000000000009,1.4892469669818396,2.0484973166943017,1.3755255925387975,4,0.6077485680580139,0.6077485680580139,4,0.6087819337844849,0.6087819337844849,1,1,1,0.16767549514770508,0.41307687759399414,0.922050975993409,0.07794902400659098,0.9439294385059804,0.056070561494019566,0.8918668289421915,0.3177850544452667,0.6451612903225806
